,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
7134,aspnetcoreWebScrap,8786,better way manag prerend jsinterop interact background ive tri collect issu relat here appear full set inject differ servic prerend one prerend follow client side execut request way inject differ servic two case alreadi capabl sinc one server client im close issu plan separ di contain prerend oppos server side execut jsinterop improv meta issu list sever idea jsinterop featur arguabl serv exactli purpos issu probabl close time someth implement navig allow prerend tenuous relat specif navig jsinterop includ get broader pictur pleas way know pre render compon dont error duplic close net core preview razor compon unabl tu use jsruntim compon lifecycl alreadi close duplic addit state follow expect behavior method compon call js compon render add new lifecycl method onafterfirstrend realli relat prerend relat need one time jsinterop call compon initi scenario descript comment issu extract follow scenario prerend want compon render differ output blank space switch interact mode render regular non prerend mode render ghost mode non interact skip certain comput data access dont want block initi html respons compon need jsinterop part initi want defer jsinterop call jsinterop becom avail initi js widget librari get attach compon render dom element invok js log librari doesnt make sens call prerend possibl solut could di servic inject iprerenderingcontext prerenderingcontext let evalu prerenderingcontext isprerend anywher lifecycl method render logic today would cover scenario sinc creat entir new set compon switch prerend regular execut howev implement proper state reconnect would longer suffic retain compon wouldnt easi way know isprerend chang true fals doesnt help scenario could compon like prerenderingstateprovid cascad valu type iprerenderingst similar bool flag similar di servic except automat trigger render chang scenario could technic overrid onparameterssetasync keep track whether first time youv seen isprerend fals jsinterop call would work pretti inconveni hard guess could new compon lifecycl method oninteractiveasync run exactli interact mode first start scenario develop could use toggl isprerend flag trigger statehaschang mean compon doesnt render your tri differ output two mode scenario youd put jsinterop call new lifecycl method done could compon level attribut like skipduringprerend mean get blank output prerend also track need render compon switch interact mode solv goal render blank space prerend solv onafterrenderasync lifecycl method would fire switch interact mode could compon context render context object analog httpcontext made avail compon either di servic cascad valu turn could isprerend flag basic either less fine grain even though take care know render im attract perf implic would mean everi compon experi scenario regist unregist listen cascad valu updat compon ui librari materi design need compon wire jsinterop init could lot instanc moreov forc compon render becom interact even dont need scenario ui librari option also suffer even wors sinc would notifi forc render even unrel contextu inform chang think basic ignor sinc blunt instrument doesnt let render differ content prerend also see suffici one think promis gener strongli tri avoid creat new lifecycl method expect creat one new one onafterfirstrenderasync anyway could combin need jsinterop prerend scenario rule run interact includ switch prerend interact precis want run code scenario cc rynowak javiercn design thought,,stevesandersonms,done| area-blazor| enhancement,2019-03-25
7139,aspnetcoreWebScrap,8796,epic signalr stream improv user abl stream data client server like server client also want support iasyncenumer stream scenario child issu remov cancelableasyncenumer cut implement support iasyncenumer net client send complet server client server stream postpon implement support iasyncenumer paramet server allow user configur bound use client server stream channel,,anurse| bradygaster,area-signalr| epic,2019-03-25
7141,aspnetcoreWebScrap,8798,epic signalr support new system text json packag remov use newtonsoft json core json protocol packag use system text json instead child item add protocol packag system text json,,anurse| bradygaster,area-signalr| epic,2019-03-25
7140,aspnetcoreWebScrap,8797,epic enabl automat reconnect signalr client allow user opt automat reconnect client messag replay non goal featur time child issu support automat reconnect typescript client support automat reconnect client cut support automat reconnect java client postpon post support automat reconnect net client preview error pars handshak respons reconnect add reconnectpolicybuild signalr ts client cut wait custom feedback necessari allow ireconnectpolici nextretrydelayinmillisecond return promis signalr ts client cut wait custom feedback necessari,,anurse| bradygaster,area-signalr| epic,2019-03-25
7137,aspnetcoreWebScrap,8790,cs error razor view point gener file cshtml cs instead actual view cshtml renam model use razor view cshtml build output display error gener file cshtml cs instead display actual sourc cshtml possibl doubl click error see sourc reproduc renam class model use view compil expect behavior error list output window error window error must correctli link view sourc file view somecontrol someview cshtml actual behavior error list link gener cs file obj debug netcoreapp razor view somecontrol someview cshtml cs test behavior vs vs rc,,ajaybhargavb,area-mvc| bug,2019-03-25
7138,aspnetcoreWebScrap,8791,diagnos runaway thread product caus cpu app run azur app servic docker contain keep issu cpu usag app may run fine minut day issu happen need restart fix get issu oauth login tell increas latenc howev app continu handl request question possibl runtim kill thread timeout occur log error easier way diagnos problem runtim prevent happen detail thing ive tri updat uselibuv disabl signalr fix html partial async html partialasync disabl applicationinsight use httpclientfactori via addhttpclient thing yet tri turn debug log correl cpu spike log entri debug log manual correl like labor intens havent tri yet record find bug code caus endless loop found chanc hope fix imag,,sebastienros,question,2019-03-25
7146,aspnetcoreWebScrap,8804,increas gradl max retri backoff see context gradl time build retri seem insuffici need howev intern gradl properti allow control increas number retri possibl backoff well make build reliabl org gradl intern repositori max retri default number retri initi includ org gradl intern repositori initi backoff initi time retri millisecond default,,mikaelm12,done| accepted| area-infrastructure| area-signalr| cost xs,2019-03-25
7150,aspnetcoreWebScrap,8809,tool updat net sdk aspnetcor tool alreadi consum new sdk block aspnetcor acquir new sdk check tool updat itd break build motiv behind get new sdk updat two file use preview langvers instead current sdk pin doesnt understand preview root problem rynowak here issu well use ensur sdk aspnetcor tool updat aspnetcor anurs assign assign ensur sdk updat go preview,,pranavkm,done| cost s| task,2019-03-25
835,aspnetcoreWebScrap,8826,razor asynceventhandl onel actioneventarg lambda gener wrong code handler quot string instead lambda async await task delay instead async await task delay,,ajaybhargavb,heavy_check_mark resolution by design| done| area-mvc,2019-03-26
834,aspnetcoreWebScrap,8825,updat visibl compon paramet summari make final decis visibl compon paramet weve run mani issu tri use non public properti dont think go stop problem goal want make hard imposs set compon paramet properti directli never correct done applic code weve tri use non public properti found bunch thing dont work refer doc requir public refer assembl requir public metadata analysi possibl fragil workaround place use look non public properti want whatev choos work aot dont exactli know requir gener assum aot unus non public code dead code remov want whatev choos work test dont know requir yet tldr given non public properti tri result arent great got maintain ref assembl code compon manual would great guidanc user work us well option could recommend user use public get properti call setter regardless visibl could recommend user use public get set properti write analyz tell set compon paramet properti dont like option wed keep analysi non public properti dont anywher els think dont confid play favor wrt tool conclus conclus preview refer compon analyz packag compon add analyz warn paramet set code outsid inherit hierarchi nest class updat sampl verifi cascadingparamet get analyzesr warn impact dont pass analyz declar compil target add compon analyz packag sdk add target file analyz packag avoid duplic includ sdk packag make paramet public get set add analyz warn properti public get set paramet updat test final releas remov workaround taghelp discoveri track chang warn error analyz track leav cascadingparamet properti alon dont interact tool dont want document dont repres public contract,,ntaylormullen,done| [obsolete] cost xl| area-blazor,2019-03-26
831,aspnetcoreWebScrap,8822,razor compon intellisens error use eventcallback compon differ project describ bug consum compon project blazorlib use expos eventcallback paramet follow intellisens error appear code compil run normal see error screenshot imag addit context aspnet core preview visual studio preview,,rynowak,area-blazor,2019-03-26
826,aspnetcoreWebScrap,8816,compon dispos call sync context render underli caus compon dispos normal ongo lifetim circuit user took action caus compon remov current ui call dispos compon call correctli within sync context render howev evict circuit dispos prerend arguabl two separ bug dispos entir render turn call dispos dispos compon current attach render unfortun dispos call render sync context trigger logic requir sync context get pretti weird error expect fix post prerend evict circuit dispos take care ensur compon dispos run render sync context,,javiercn,done| area-blazor| bug,2019-03-26
